Names,Prices
"[None, 'Ryvita - SnackBread - Cheese, 125 Gram', 'Open product description']",['$2.99']
"[None, 'Edge - Shave Gel -Extra Moisturizing, 198 Gram', 'Open product description']",['$3.29']
"[None, 'Western Family - Bacon - Low Salt, 375 Gram', 'Open product description']",['$6.99']
"[None, 'Charmin - Ultra Strong Bathroom Tissue, 20 Each', 'Open product description']",['$24.59']
"[None, 'Neutrogena - Sunscreen - Ultra Sheer Dry Touch SPF30, 88 Millilitre', 'Open product description']",['$12.74']
"[None, 'Allspice - Ground, Bulk, 100 Gram', 'Open product description']",['$1.95/100g']
"[None, 'Lorna Vanderhaeghe - Lorna Vanderhaeghe Magsmart LemonLime, 200 Gram', 'Open product description']",['$26.09']
"[None, 'Western Family - Gluten Free Penne Pasta, 340 Gram', 'Open product description']",['$2.29']
"[None, ""Burt's Bees - Baby Nourishing Lotion - Original, 170 Gram"", 'Open product description']",['$11.99']
"[None, 'Coca Cola - Zero Coke, 1 Litre', 'Open product description']",['$1.99']
"[None, 'Almonds - Foleys Dk Choc Sea Salt Trbnd Almnds, 100 Gram', 'Open product description']",['$1.79/100g']
"[None, 'Silk - Coconut Original Unsweetened, 946 Millilitre', 'Open product description']",['$3.19']
"[None, 'Dove - Men+Care Deodorant - Extra Fresh, 85 Gram', 'Open product description']",['$4.99']
"[None, 'Ombra - Spa Aromatic Foam Bath - Ginger Lime, 500 Millilitre', 'Open product description']",['$6.99']
"[None, 'S&Co HOME - Terry Kitchen Towels - Black, 2 Each', 'Open product description']",['$7.99']
"[None, 'Breyers - Family Classic - Frozen Dessert - Pralines & Cream, 1.66 Litre', 'Open product description']",['$5.49']
"[None, 'Neutrogena - Fresh Foaming Cleanser, 200 Millilitre', 'Open product description']",['$9.74']
"[None, 'Blue Buffalo - Homestyle Recipe Adult Dog Beef, 354 Gram', 'Open product description']",['$2.49']
"[None, 'Axe - Dual - 2in1, 473 Millilitre', 'Open product description']",['$3.99']
"[None, 'Lundberg - Organic California Brown Jasmine Rice, 907 Gram', 'Open product description']",['$5.50']
"[None, ""Hershey - Reese's Pieces Chocolate Bar, 105 Gram"", 'Open product description']",['$3.19']
"[None, 'Maybelline - Great Lash Mascara - Very Black, 1 Each', 'Open product description']",['$5.99']
"[None, 'Axe - Shower Gel - Excite, 473 Millilitre', 'Open product description']",['$3.99']
"[None, 'Goody - Tail Comb, 2 Each', 'Open product description']",['$2.55']
"[None, 'Simply Organic - SMPRG Southwest Taco Simmer Sauce Orgnc, 227 Gram', 'Open product description']",['$3.69']
"[None, 'Pepsi - Bottles, 8 Each', 'Open product description']",['$4.99']
"[None, 'S&Co HOME - Bowls - Super White Porcelain Bowls, 4 Each', 'Open product description']",['$13.99']
"[None, ""Campbell's - Everyday Gourmet Soup Thai Tomato Coconut, 500 Millilitre"", 'Open product description']",['$3.59']
"[None, ""Kraft - Fat Free Rancher's Choice, 475 Millilitre"", 'Open product description']",['$3.79']
"[None, 'Excel - Polar Ice Gum, 4 Each', 'Open product description']",['$4.49']
"[None, 'Lays - Dill Pickle Chips, 235 Gram', 'Open product description']",['$3.79']
"[None, 'Save-On-Foods - Blueberry Lemon Cheesecake Hummus, 200 Gram', 'Open product description']",['$4.49']
"[None, 'KFI - Premium Cooking Sauce - Spicy Butter Chicken, 375 Millilitre', 'Open product description']",['$3.99']
"[None, 'Bernardin - Pectin - Sugar Free For Freezer Jam, 45 Gram', 'Open product description']",['$3.29']
"[None, 'Goody - Jalen Snap Clips - Black and Gold, 12 Each', 'Open product description']",['$3.59']
"[None, 'Candle-Lite Company - Candle Lite Mahogny & Vetiver Jar, 255 Gram', 'Open product description']",['$10.99']
"[None, 'Contigo - Westloop Mille Pink Bottle, 1 Each', 'Open product description']",['$24.99']
"[None, 'Dare - Breton Cheddar Bites, 150 Gram', 'Open product description']",['$3.29']
"[None, 'Knorr - Knorr Classic Sauce 4 Pepper, 41 Gram', 'Open product description']",['$2.39']
"[None, ""Campbell's - Light Classic Chicken Noodle Soup, 540 Millilitre"", 'Open product description']",['$3.69']
"[None, 'Cover Girl - Lash Blast Volume Blasting Mascara Very Black 800, 13.1 Millilitre', 'Open product description']",['$10.99']
"[None, ""Annie's - White Cheddar  Bunnies Crackers, 213 Gram"", 'Open product description']",['$4.49']
"[None, 'Foodstirs - Keto Chocolate Brownie Mix GF, 283 Gram', 'Open product description']",['$14.49']
"[None, 'Fancy Feast - Cat Food - Salmon Feast, 85 Gram', 'Open product description']",['$0.99']
"[None, 'Purex - Liquid Detergent - After the Rain, 2.95 Litre', 'Open product description']",['$7.99']
"[None, 'Western Family - Multi-Surface Cleaner - Orange Scented, 1.2 Litre', 'Open product description']",['$4.09']
"[None, 'Blue Buffalo - Homestyle Recipe Chicken Dog, 354 Gram', 'Open product description']",['$2.49']
"[None, 'Candle Lite - Essential Elements Juniper & Rosewood, 1 Each', 'Open product description']",['$10.99']
"[None, 'Hershey - Peanut Free Assorted Chocolate Candy 100 Count, 1.1 Kilogram', 'Open product description']",['$15.99']
"[None, 'Axe - Deodorant Stick - Apollo, 85 Gram', 'Open product description']",['$3.99']
"[None, 'Goody - Gel 43mm Hot Round Brush, 1 Each', 'Open product description']",['$10.39']
"[None, ""Lyle's - Golden Syrup, 454 Gram"", 'Open product description']",['$5.79']
"[None, 'Genuine Health - Advanced Gut Health Probiotics - 15 Billion CFU, 60 Each', 'Open product description']",['$49.49']
"[None, 'Western Family - Wine Glasses Plastic 6oz, 8 Each', 'Open product description']",['$3.99']
"[None, 'Garnier - SkinActive - Makeup Removing Micellar Wipes, 25 Each', 'Open product description']",['$9.59']
"[None, 'General Mills - Lucky Charms Honey Clovers, 309 Gram', 'Open product description']",['$5.49']
"[None, 'Febreze - Small Spaces - Hawaiian Aloha, 2 Each', 'Open product description']",['$5.99']
"[None, 'Webber Naturals - Collagen 30 Anti-wrinkle, 180 Each', 'Open product description']",['$21.74']
"[None, 'Axe - Anti-Perspirant - Dark Temptation, 76 Gram', 'Open product description']",['$3.99']
"[None, 'Dare - Gummies Sours, 350 Gram', 'Open product description']",['$4.59']
"[None, 'Carnation - Fat Free Evaporated Skim Milk, 354 Millilitre', 'Open product description']",['$2.59']
"[None, 'Salt - Garlic, Bulk, 100 Gram', 'Open product description']",['$0.69/100g']
"[None, 'Seeds of Change - Organic Spanish Style Whole Grain Rice w/Quioa, 240 Gram', 'Open product description']",['$4.59']
"[None, 'Revlon - Love Collection Nail Clippers, 1 Each', 'Open product description']",['$4.24']
"[None, 'Purex - Ultra 3 Bathroom Tissue, 12 Each', 'Open product description']",['$5.99']
"[None, 'Olay - Age Defying Classic Cleaner, 200 Millilitre', 'Open product description']",['$6.99']
"[None, 'Bernardin - Canning Labels Oval, 12 Each', 'Open product description']",['$1.00']
"[None, 'Twinkle - Triplet Sprinkler - Pink, 185 Gram', 'Open product description']",['$7.78']
"[None, 'Ruffles - Salt And Vinegar Chips, 200 Gram', 'Open product description']",['$3.79']
"[None, 'Maynards - Swedish Berries Candy, 60 Gram', 'Open product description']",['$1.29']
"[None, ""Patak's - Korma Cooking Sauce, 400 Millilitre"", 'Open product description']",['$2.99']
"[None, 'Sundar - Pickling Spice (Garam Masala Whole), 300 Gram', 'Open product description']",['$2.97']
"[None, 'Larabar - Fruit & Nut Energy Bar - Peanut Butter, 48 Gram', 'Open product description']",['$2.19']
"[None, 'Fancy Feast - Cat Food - Salmon Feast Pate, 85 Gram', 'Open product description']",['$0.99']
"[None, 'A.Vogel - Echinaforce Sore Throat Spray, 30 Millilitre', 'Open product description']",['$14.99']
"[None, 'Neutrogena - Rapid Wrinkle Repair, 29 Millilitre', 'Open product description']",['$25.49']
"[None, 'Club House - Organic Seasoning - Chili, 35 Gram', 'Open product description']",['$2.29']
"[None, 'Wholesome Sweeteners - Organic Light Brown Sugar, 680 Gram', 'Open product description']",['$7.49']
"[None, 'Montellier - Carbonated Lemon Mineral Water, 1 Litre', 'Open product description']",['$1.39']
"[None, 'Maynards - Fun Treats 45 Assorted, 45 Each', 'Open product description']",['$7.99']
"[None, 'Hartz - Just For CatsChirping Bird Cat Toy, 1 Each', 'Open product description']",['$4.04']
"[None, 'Value Priced - Heavy Duty Scour Sponges, 6 Each', 'Open product description']",['$5.99']
"[None, 'CAMPBELLS - Concentrated Vegtable Broth, 250 Millilitre', 'Open product description']",['$3.59']
"[None, 'Shopro - Indoor Extension Cord., 1 Each', 'Open product description']",['$8.99']
"[None, 'Rubbermaid - Brilliance Leak Proof Container - 1.3 Cup, 1 Each', 'Open product description']",['$6.99']
"[None, ""Campbell's - Everyday Gourmet Fire Roasted Sweet Pepper Tomato, 500 Millilitre"", 'Open product description']",['$3.59']
"[None, 'Oreo - Mini Spooky House Kit, 241 Gram', 'Open product description']",['$8.99']
"[None, 'Charmin - Charmin Ultra Soft Triple Roll Equals 60 Rolls, 20 Each', 'Open product description']",['$24.59']
"[None, 'Lindt - Excellence Dark Chocolate - Coconut, 100 Gram', 'Open product description']",['$4.99']
"[None, 'Western Family - Fruit Juice - Mixed Berry, 1 Litre', 'Open product description']",['$1.19']
"[None, 'Nutro - Chicken Sweet Potato Pea Stew Dog Food, 100 Gram', 'Open product description']",['$2.49']
"[None, 'Gillette - After Shave Gel Sensitive Skin, 75 Millilitre', 'Open product description']",['$3.99']
"[None, 'Oasis - Classic Exotic Mango Juice, 960 Millilitre', 'Open product description']",['$1.39']
"[None, 'Garnier - Nutrisse Ultra Color - Vibrant Red Shade 560, 1 Each', 'Open product description']",['$6.00']
"[None, 'Heinz - Tomato Ketchup, 1 Litre', 'Open product description']",['$3.99']
"[None, 'Finish - All In One Max Lemon, 1 Each', 'Open product description']",['$14.99']
"[None, 'Heer - Brown Cane Sugar, 8 Pound', 'Open product description']",['$5.99']
"[None, 'Coleman - Coleman Aerosol Insect Repellent, 1 Each', 'Open product description']",['$9.34']
"[None, 'Body Zone - Easy Grip Nail Clipper, 1 Each', 'Open product description']",['$2.99']
"[None, 'Sisu - Vitamin C Plus D, 120 Each', 'Open product description']",['$15.99']
"[None, 'Create-A-Treat - Halloween Scary Graveyard Kit, 724 Gram', 'Open product description']",['$14.99']
"[None, 'Christie - Triscuit - Garlic & Onion with Poppy Seeds, 200 Gram', 'Open product description']",['$3.49']
"[None, ""Colman's - Shepards Pie Mix, 50 Gram"", 'Open product description']",['$5.19']
"[None, 'Scrubbing Bubbles - Bathroom Cleaner Fresh Scent, 623 Gram', 'Open product description']",['$5.49']
"[None, 'Goody - Paddle Brush - Gel, 1 Each', 'Open product description']",['$10.39']
"[None, 'Goody - Bright Boost Oval Brush, 1 Each', 'Open product description']",['$5.59']
"[None, 'Goody - Smart Classics - Full Round Brush., 1 Each', 'Open product description']",['$5.59']
"[None, 'Thorne - Stress B-Complex, 60 Each', 'Open product description']",['$17.09']
"[None, ""Patak's - Madras Curry Paste, 284 Millilitre"", 'Open product description']",['$3.99']
"[None, 'Vega - Protein Smoothie Tropical Tango, 256 Gram', 'Open product description']",['$19.99']
"[None, 'Neutrogena - Rapid Tone Repair Moisturizer, 29 Millilitre', 'Open product description']",['$25.49']
"[None, 'Revlon - Manicure Essentials Kit - Love Collection, 1 Each', 'Open product description']",['$11.89']
"[None, 'Dove - Men+Care Antiperspirant Stick Invisible, 76 Gram', 'Open product description']",['$4.99']
"[None, 'Genuine Health - Advanced Gut Health Probiotics - 15 Billion CFU, 30 Each', 'Open product description']",['$26.99']
"[None, 'Lindt - Excellence Dark Chocolate Bar - Roasted Hazelnut, 100 Gram', 'Open product description']",['$4.99']
"[None, 'Twinkle - Triplet Sprnkl Spring Breeze, 185 Gram', 'Open product description']",['$7.78']
"[None, ""Crofter's - Organic Strawberry Premium Fruit Spread, 235 Millilitre"", 'Open product description']",['$2.45']
"[None, 'Similasan - Eye Drops - Pink Eye Relief, 10 Millilitre', 'Open product description']",['$12.99']
"[None, 'Celery Seed - Spice, Bulk, 100 Gram', 'Open product description']",['$1.04/100g']
"[None, 'Wholly Veggie - Sweet & Spicy Chickpea Full Meals, 325 Gram', 'Open product description']",['$6.99']
"[None, ""Hellmann's - Mayonnaise - Avocado Oil with a hint of Lime, 710 Millilitre"", 'Open product description']",['$4.49']
"[None, 'Maynards - Fun Treats 90 Assorted, 90 Each', 'Open product description']",['$15.99']
"[None, 'Western Family - Filled Dog Treat, Bacon, 80 Gram', 'Open product description']",['$1.69']
"[None, 'Tuna Helper - Au Gratin, 206 Gram', 'Open product description']",['$2.99']
"[None, 'Blue Dragon - Thai Green Curry Paste, 270 Gram', 'Open product description']",['$3.99']
"[None, ""Wrigley's - Doublemint Gum, 3 Each"", 'Open product description']",['$4.49']
"[None, 'Every Man Jack - Deodorant - Sandalwood, 85 Gram', 'Open product description']",['$7.19']
"[None, 'Rhinaris - Daily Hygiene Nasal Spray, 100 Millilitre', 'Open product description']",['$10.99']
"[None, 'Goody - Comb and Lifts, 3 Each', 'Open product description']",['$3.19']
"[None, 'Club House - Powdered Alum, 65 Gram', 'Open product description']",['$4.99']
"[None, 'Softsoap - Bodywash - Shea & Almond Oil Pump, 946 Millilitre', 'Open product description']",['$8.69']
"[None, ""Patak's - Cooking Sauce - Light Butter Chicken, 400 Millilitre"", 'Open product description']",['$2.99']
"[None, 'Lysol - Click Gel Toilet Bowl Cleaner - Spring Waterfall, 4 Each', 'Open product description']",['$4.69']
"[None, 'Glade - Relaxing Hawaiian Breeze Jar Candle, 1 Each', 'Open product description']",['$9.99']
"[None, 'Excel - White Winterfresh Gum, 4 Each', 'Open product description']",['$4.49']
"[None, 'Lays - Classic Chips, 235 Gram', 'Open product description']",['$3.79']
"[None, 'Goody - Snap Clips - Rose Gold, 10 Each', 'Open product description']",['$3.59']
"[None, 'Hartz - Ultra Guard Pro - Tick & Flea Treatment 14-28kg, 1 Each', 'Open product description']",['$14.99']
"[None, 'Twinkle - Triplet Sprinkler - Blue, 185 Gram', 'Open product description']",['$7.78']
"[None, 'Monster - Ultra Watermelon, 473 Millilitre', 'Open product description']",['$3.79']
"[None, 'Live Clean - Exotic Nectar Restorative Conditioner - Argan Oil, 350 Millilitre', 'Open product description']",['$5.99']
"[None, 'Twinkle - Triplets Sprinkler - Gold, 195 Gram', 'Open product description']",['$4.09']
"[None, 'Central Roast - Raw Mixed Nuts Unsalted, 260 Gram', 'Open product description']",['$10.99']
"[None, 'Goody - StayPut Hold Elastics, 10 Each', 'Open product description']",['$4.79']
"[None, 'Dairyland - Microfiltered 1% Milk, 2 Litre', 'Open product description']",['$4.69']
"[None, 'Live Clean - Exotic Nectar Restorative Shampoo - Argan Oil, 350 Millilitre', 'Open product description']",['$5.99']
"[None, 'Caraway - Seeds, Bulk, 100 Gram', 'Open product description']",['$1.32/100g']
"[None, 'Wilkinson - Sword Shave Brush, 1 Each', 'Open product description']",['$7.49']
"[None, ""Kellogg's - Froot Loops Cereal, 825 Gram"", 'Open product description']",['$7.99']
"[None, 'Tutti Gourmet - Almond Biscotti, 180 Gram', 'Open product description']",['$4.99']
"[None, 'Rubbermaid - Modular Canister 1.18l, 1 Each', 'Open product description']",['$5.49']
"[None, 'Sweet Leaf - Maple Flavored Syrup - Sugar Free, 360 Millilitre', 'Open product description']",['$4.00']
"[None, 'Pepsi - Diet Cola Cans, 24 Each', 'Open product description']",['$8.49']
"[None, 'Axe - Hair Primed - Just Clean 2 in 1 Shampoo, 473 Millilitre', 'Open product description']",['$3.99']
"[None, 'Live Clean - Exotic Nectar Body Wash, 500 Millilitre', 'Open product description']",['$5.99']
"[None, 'Friskies - Cat Food - Pate Whitefish & Tuna Dinner, 156 Gram', 'Open product description']",['$0.99']
"[None, 'Once Upon A Farm - Smoothies for Kids - Strawberry Banana, 105 Millilitre', 'Open product description']",['$3.49']
"[None, 'Sea Salt - Extra Coarse (Kosher), Bulk, 100 Gram', 'Open product description']",['$0.25/100g']
"[None, 'Secret - Invisible Solid Antiperspirant - Va Va Vanilla, 45 Gram', 'Open product description']",['$3.99']
"[None, 'Sundar - Fennel Seeds - Sugar Coated, 400 Gram', 'Open product description']",['$2.46']
"[None, 'Nutro - Dog Dry Adult, Chicken Brown Rice, 5.44 Kilogram', 'Open product description']",['$39.99']
"[None, 'Clif - Whey Protein Bar - Coconut Almond Chocolate, 56 Gram', 'Open product description']",['$2.99']
"[None, 'Olay - 4in 1 Daily  Facial Cloths, 33 Each', 'Open product description']",['$6.99']
"[None, 'Goody - Pocket Combs, 2 Each', 'Open product description']",['$2.55']
"[None, 'New Nordic - Hair Gro Natural Health Product, 60 Each', 'Open product description']",['$37.99']
"[None, 'Genuine Health - Greens+ Original, 255 Gram', 'Open product description']",['$35.99']
